route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
R599-2458,R599,"City - Western Corridor (All Stations)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R599,8DC63F,000000
R599-3039,R599,"City - Western Corridor (All Stations)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R599,8DC63F,000000
RPBR-3106,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3107,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3108,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3109,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3177,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3179,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3180,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3185,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3189,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3191,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-3192,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPIP-3106,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-3107,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RPIP-3185,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RPSP-3106,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3107,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3108,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3109,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3177,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3185,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3189,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3191,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RPSP-3192,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
RWBR-3106,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-3107,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWBR-3185,RWBR,"Rosewood line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-3106,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-3107,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWCA-3185,RWCA,"Rosewood line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3106,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3107,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3108,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3109,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3177,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3185,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3189,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3191,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-3192,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-3106,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-3107,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-3185,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-3192,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-3106,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-3107,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-3185,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
SHBR-3106,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3107,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3108,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3109,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3177,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3179,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3180,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3185,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3189,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3191,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHBR-3192,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3106,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3107,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3108,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3109,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3177,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3179,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3180,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3185,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3189,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3191,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SHCL-3192,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
SMBI-878,SMBI,"Bay Island Ferries",,4,https://jp.translink.com.au/plan-your-journey/timetables/ferry/T/southern-moreton-bay-island-ferry,00447C,FFFFFF
SPBR-3106,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPBR-3107,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPBR-3185,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3106,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3107,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3109,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3185,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3189,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPCA-3191,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3106,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3107,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3109,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3185,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3189,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPNA-3191,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
SPRP-3106,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3107,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3108,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3109,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3177,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3185,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3189,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3191,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-3192,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
SYDS-3058,SYDS,"City Hopper - Sydney Street",,4,https://jp.translink.com.au/plan-your-journey/timetables/ferry/T/cityhopper,D20000,FFFFFF
THRN-3058,THRN,"Inner-City Cross-River - Howard Smith Wharf",,4,https://jp.translink.com.au/plan-your-journey/timetables/ferry/T/eagle-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
TNRF-3058,TNRF,"Teneriffe - Bulimba",,4,https://jp.translink.com.au/plan-your-journey/timetables/ferry/T/bulimba-to-teneriffe-cross-river-ferry,00447C,FFFFFF
TX7-3116,TX7,"Coomera - Helensvale via Theme Parks",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/TX7,8DC63F,000000
UQSL-3058,UQSL,"City Cat Upstream - UQ",,4,https://jp.translink.com.au/plan-your-journey/timetables/ferry/T/citycat,00447C,FFFFFF
VLBD-3106,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3107,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3108,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3109,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3177,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3179,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3180,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3185,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3189,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3191,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBD-3192,VLBD,"Varsity Lakes line - Airport line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3106,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3107,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3108,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3109,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3177,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3179,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3180,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3185,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3189,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3191,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLBR-3192,VLBR,"Varsity Lakes line - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLDB-3106,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLDB-3107,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
VLDB-3185,VLDB,"Varsity Lakes line - Doomben line",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
